PipelineResultId,PipelineName,ResultType,EntityId,EntityType,Score,Label,DetailsJson,GeneratedAt
2877,SocialMediaDriver,Prediction,403.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2878,SocialMediaDriver,Prediction,404.0,SocialMediaPost,0.012511,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2879,SocialMediaDriver,Prediction,405.0,SocialMediaPost,0.009224,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Gratitude"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2880,SocialMediaDriver,Prediction,406.0,SocialMediaPost,0.014512,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Health"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2881,SocialMediaDriver,Prediction,407.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2882,SocialMediaDriver,Prediction,408.0,SocialMediaPost,0.021742,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2883,SocialMediaDriver,Prediction,409.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Health"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2884,SocialMediaDriver,Prediction,410.0,SocialMediaPost,0.003376,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Reintegration"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2885,SocialMediaDriver,Prediction,411.0,SocialMediaPost,0.000936,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Reintegration"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2886,SocialMediaDriver,Prediction,412.0,SocialMediaPost,0.007264,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2887,SocialMediaDriver,Prediction,413.0,SocialMediaPost,0.028669,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2888,SocialMediaDriver,Prediction,414.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2889,SocialMediaDriver,Prediction,415.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Gratitude"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2890,SocialMediaDriver,Prediction,416.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""EventRecap"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2891,SocialMediaDriver,Prediction,417.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Reintegration"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2892,SocialMediaDriver,Prediction,418.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""EventRecap"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2893,SocialMediaDriver,Prediction,419.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2894,SocialMediaDriver,Prediction,420.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2895,SocialMediaDriver,Prediction,421.0,SocialMediaPost,0.004083,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2896,SocialMediaDriver,Prediction,422.0,SocialMediaPost,0.075165,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Health"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2897,SocialMediaDriver,Prediction,423.0,SocialMediaPost,0.001858,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2898,SocialMediaDriver,Prediction,424.0,SocialMediaPost,0.011223,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Reintegration"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2899,SocialMediaDriver,Prediction,425.0,SocialMediaPost,0.003476,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2900,SocialMediaDriver,Prediction,426.0,SocialMediaPost,0.002478,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2901,SocialMediaDriver,Prediction,427.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Gratitude"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2902,SocialMediaDriver,Prediction,428.0,SocialMediaPost,0.004776,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2903,SocialMediaDriver,Prediction,429.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2904,SocialMediaDriver,Prediction,430.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2905,SocialMediaDriver,Prediction,431.0,SocialMediaPost,0.0033,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2906,SocialMediaDriver,Prediction,432.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Reintegration"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2907,SocialMediaDriver,Prediction,433.0,SocialMediaPost,0.017494,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2908,SocialMediaDriver,Prediction,434.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2909,SocialMediaDriver,Prediction,435.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2910,SocialMediaDriver,Prediction,436.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2911,SocialMediaDriver,Prediction,437.0,SocialMediaPost,0.001013,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2912,SocialMediaDriver,Prediction,438.0,SocialMediaPost,0.013906,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2913,SocialMediaDriver,Prediction,439.0,SocialMediaPost,0.016995,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2914,SocialMediaDriver,Prediction,440.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2915,SocialMediaDriver,Prediction,441.0,SocialMediaPost,0.001488,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2916,SocialMediaDriver,Prediction,442.0,SocialMediaPost,0.031905,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2917,SocialMediaDriver,Prediction,443.0,SocialMediaPost,0.021297,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2918,SocialMediaDriver,Prediction,444.0,SocialMediaPost,0.036687,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2919,SocialMediaDriver,Prediction,445.0,SocialMediaPost,0.031202,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""EventRecap"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2920,SocialMediaDriver,Prediction,446.0,SocialMediaPost,0.001169,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2921,SocialMediaDriver,Prediction,447.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2922,SocialMediaDriver,Prediction,448.0,SocialMediaPost,0.008876,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2923,SocialMediaDriver,Prediction,449.0,SocialMediaPost,0.098538,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2924,SocialMediaDriver,Prediction,450.0,SocialMediaPost,0.095817,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2925,SocialMediaDriver,Prediction,451.0,SocialMediaPost,0.000557,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2926,SocialMediaDriver,Prediction,452.0,SocialMediaPost,0.000629,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2927,SocialMediaDriver,Prediction,453.0,SocialMediaPost,0.001418,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""DonorImpact"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2928,SocialMediaDriver,Prediction,454.0,SocialMediaPost,0.01461,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2929,SocialMediaDriver,Prediction,455.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2930,SocialMediaDriver,Prediction,456.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2931,SocialMediaDriver,Prediction,457.0,SocialMediaPost,0.03535,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2932,SocialMediaDriver,Prediction,458.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Health"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2933,SocialMediaDriver,Prediction,459.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2934,SocialMediaDriver,Prediction,460.0,SocialMediaPost,0.000452,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2935,SocialMediaDriver,Prediction,461.0,SocialMediaPost,0.034836,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2936,SocialMediaDriver,Prediction,462.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Gratitude"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2937,SocialMediaDriver,Prediction,463.0,SocialMediaPost,0.017882,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2938,SocialMediaDriver,Prediction,464.0,SocialMediaPost,0.014353,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2939,SocialMediaDriver,Prediction,465.0,SocialMediaPost,0.001183,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2940,SocialMediaDriver,Prediction,466.0,SocialMediaPost,0.045682,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2941,SocialMediaDriver,Prediction,467.0,SocialMediaPost,0.004126,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2942,SocialMediaDriver,Prediction,468.0,SocialMediaPost,0.04165,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2943,SocialMediaDriver,Prediction,469.0,SocialMediaPost,0.031001,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2944,SocialMediaDriver,Prediction,470.0,SocialMediaPost,0.001487,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""EventRecap"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2945,SocialMediaDriver,Prediction,471.0,SocialMediaPost,0.059006,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2946,SocialMediaDriver,Prediction,472.0,SocialMediaPost,0.001843,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""DonorImpact"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2947,SocialMediaDriver,Prediction,473.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Gratitude"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2948,SocialMediaDriver,Prediction,474.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2949,SocialMediaDriver,Prediction,475.0,SocialMediaPost,0.000477,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2950,SocialMediaDriver,Prediction,476.0,SocialMediaPost,0.002052,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2951,SocialMediaDriver,Prediction,477.0,SocialMediaPost,0.109678,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2952,SocialMediaDriver,Prediction,478.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2953,SocialMediaDriver,Prediction,479.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2954,SocialMediaDriver,Prediction,480.0,SocialMediaPost,0.016944,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2955,SocialMediaDriver,Prediction,481.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2956,SocialMediaDriver,Prediction,482.0,SocialMediaPost,0.00193,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2957,SocialMediaDriver,Prediction,483.0,SocialMediaPost,0.004877,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2958,SocialMediaDriver,Prediction,484.0,SocialMediaPost,0.01366,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2959,SocialMediaDriver,Prediction,485.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2960,SocialMediaDriver,Prediction,486.0,SocialMediaPost,0.001475,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2961,SocialMediaDriver,Prediction,487.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2962,SocialMediaDriver,Prediction,488.0,SocialMediaPost,0.047105,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Health"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2963,SocialMediaDriver,Prediction,489.0,SocialMediaPost,0.010526,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""EventRecap"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2964,SocialMediaDriver,Prediction,490.0,SocialMediaPost,0.018519,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2965,SocialMediaDriver,Prediction,491.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Reintegration"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2966,SocialMediaDriver,Prediction,492.0,SocialMediaPost,0.017429,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Reintegration"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2967,SocialMediaDriver,Prediction,493.0,SocialMediaPost,0.020242,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2968,SocialMediaDriver,Prediction,494.0,SocialMediaPost,0.030545,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2969,SocialMediaDriver,Prediction,495.0,SocialMediaPost,0.004531,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Health"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2970,SocialMediaDriver,Prediction,496.0,SocialMediaPost,0.00047,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Reintegration"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2971,SocialMediaDriver,Prediction,497.0,SocialMediaPost,0.132941,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""DonorImpact"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2972,SocialMediaDriver,Prediction,498.0,SocialMediaPost,0.289159,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2973,SocialMediaDriver,Prediction,499.0,SocialMediaPost,0.0026,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2974,SocialMediaDriver,Prediction,500.0,SocialMediaPost,0.004101,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2975,SocialMediaDriver,Prediction,501.0,SocialMediaPost,0.001517,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Gratitude"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2976,SocialMediaDriver,Prediction,502.0,SocialMediaPost,0.129843,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Health"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2977,SocialMediaDriver,Prediction,503.0,SocialMediaPost,0.199386,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2978,SocialMediaDriver,Prediction,504.0,SocialMediaPost,0.000493,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Health"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2979,SocialMediaDriver,Prediction,505.0,SocialMediaPost,0.002056,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""EventRecap"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2980,SocialMediaDriver,Prediction,506.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2981,SocialMediaDriver,Prediction,507.0,SocialMediaPost,0.016561,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2982,SocialMediaDriver,Prediction,508.0,SocialMediaPost,0.043659,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2983,SocialMediaDriver,Prediction,509.0,SocialMediaPost,0.002044,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Health"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2984,SocialMediaDriver,Prediction,510.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2985,SocialMediaDriver,Prediction,511.0,SocialMediaPost,0.063368,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2986,SocialMediaDriver,Prediction,512.0,SocialMediaPost,0.001805,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2987,SocialMediaDriver,Prediction,513.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2988,SocialMediaDriver,Prediction,514.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Gratitude"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2989,SocialMediaDriver,Prediction,515.0,SocialMediaPost,0.014986,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2990,SocialMediaDriver,Prediction,516.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Reintegration"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2991,SocialMediaDriver,Prediction,517.0,SocialMediaPost,0.009338,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2992,SocialMediaDriver,Prediction,518.0,SocialMediaPost,0.008508,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2993,SocialMediaDriver,Prediction,519.0,SocialMediaPost,0.155316,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Health"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2994,SocialMediaDriver,Prediction,520.0,SocialMediaPost,0.001879,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2995,SocialMediaDriver,Prediction,521.0,SocialMediaPost,0.098534,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Health"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2996,SocialMediaDriver,Prediction,522.0,SocialMediaPost,0.002522,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Gratitude"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2997,SocialMediaDriver,Prediction,523.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2998,SocialMediaDriver,Prediction,524.0,SocialMediaPost,0.003339,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2999,SocialMediaDriver,Prediction,525.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3000,SocialMediaDriver,Prediction,526.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3001,SocialMediaDriver,Prediction,527.0,SocialMediaPost,0.004764,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""DonorImpact"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3002,SocialMediaDriver,Prediction,528.0,SocialMediaPost,0.093208,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3003,SocialMediaDriver,Prediction,529.0,SocialMediaPost,0.00196,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3004,SocialMediaDriver,Prediction,530.0,SocialMediaPost,0.068083,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Health"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
